uid,date,tags,category,tracking number,title,text,region,attack on,complex attack,reporting unit,unit name,type of unit,friendly WIA,friendly KIA,HN WIA,HN KIA,Civ WIA,Civ KIA,Enemy WIA,Enemy KIA,Enemy detained,MGRS,Latitude,Longitude,Originator group,Updated by group,unk1,unk2,Affiliation,DColor,Classification
0x080e000001222ee676eb160d6b317162,2009-07-01 02:31:38,Enemy Action,Direct Fire,20096123142SXD7409061970,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) TF SPADER : 1 HNSF WIA ,"Event Title:N10 0234Z
Zone:null
Placename:ISAF #07-005
Outcome:null

S: 3-4 AAF
A: HEAVY CONTACT SAF
L-F: 42SXD 73760 61890
L-E: XD  7380 6194
T: 010704LJULY09
U: 2/B/2-12IN
R: SAF

0704L  2/B/2-12 IN w/ ANA  reports taking heavy SAF @ XD 7380 6194.  Requested CCA.  

Summary:  2/B/2-12 IN was in Laui Kalay with the ANA talking with the local Elders.  The Elders then warned 2/B/2-12 IN that something bad was going to happen.  2/B/2-12 then took a good posture to exfil out of the town.  While attempting to exfil out, 2/B/2-12 IN took heavy SAF  @ XD 73760 61890 and returned with SAF.  The enemy grid is XD 7380 6194.  3/B/2-12 was providing overwatch @ XD 7396 6210 ATT. 

0727L  !!!!FIRE MISSION!!!!!
ASSET: 120MM Michigan
OBS/OBS LOC: Gator 93
TARGET LOC: KE 2673
ROUNDS/TYPE:  6 rds HE/Q, 1 i/a
TARGET REASON/DESC:  120 MRT REGISTRATION / TO PROVIDE CF WITH IDF ASSETS TO SUPPORT OUR FRIENDLY MOVEMENTS.
GTL: 1984
MAXORD:  3554METERS


0728L  !!!!FIRE MISSION!!!!!
TIME: ATT 
120MM/ KOP
OBS/OBS LOC: BAKER92
TARGET LOC:  2215
ROUNDS/TYPE: HE
TARGET REASON/DESC: CF ARE BEING ENGAGED BY A 3-5 MAN AAF TEAM WITH SAF AT THE TARGET LOCATION. OUR INTENT IS TO DESTROY THE ENEMY PERSONNEL AND THEIR EQUIPMENT IN ORDER TO PREVENT FUTURE ATTACKS OF THIS NATURE.
 MAXORD:  3610       GTL: 3739

0731L  !!!!FIRE MISSION!!!! TIME: ATT
ASSET: 60MM/ RESTREPO
OBS/OBS LOC: BAKER 93
TARGET LOC: SHIFT KE2253
ROUNDS/TYPE: WP
TARGET REASON/DESC: CF ARE BEING ENGAGED BY A 3-5 MAN AAF TEAM WITH SAF AT THE TARGET LOCATION. OUR INTENT IS TO DESTROY THE ENEMY PERSONNEL AND THEIR EQUIPMENT IN ORDER TO PREVENT FUTURE ATTACKS OF THIS NATURE. WP WILL BE USED TO SCREEN FRIENDLY LOCATION AND OBSCURE ENEMY ABILITY TO OBSERVE CF MOVEMENTS.

0740L  !!! FIRE MISSION!!!!
TIME: ATT 
ASSET: 120MM/ KOP
OBS/OBS LOC: BAKER92
TARGET LOC:  2263
ROUNDS/TYPE: HE
TARGET REASON/DESC: CF ARE BEING ENGAGED BY A 3-5 MAN AAF TEAM WITH SAF AT THE TARGET LOCATION. OUR INTENT IS TO DESTROY THE ENEMY PERSONNEL AND THEIR EQUIPMENT IN ORDER TO PREVENT FUTURE ATTACKS OF THIS NATURE.
MAXORD:  3574       GTL: 3726 

0732L  B/2-12 IN reports no US casualties, 1 ANA injured in the foot and they are ground EVACing him now.  The ANA was shot in the foot.

0734L  OP Dallas is still taking fire from Laneyal Spur(XD 74834 61462) and Honcho Hill(XD 74490 60371).  2/B/2-12 IN is returning with SAF.  

0735L  ANA exfilling out of OP Dallas to Virmoto/KOP.

0808L  All ana/ETT at OP Vimoto (XD 74410 62410)ATT.  2/B/2-12 IN enroute back to KOP.

0840L  The injured ANA is being treated by the KOP Aid Station.  As of now, no MEDEVAC is needed.  There is an entrance and exit would on his foot and is at an angle.  

0909L  9 line sent and attached.  ANA Soldier being taken to ABAD by MEDEVAC.

120mm 15 x HE & 8 x WP
60mm 14 x HE & 8 x WP

1000L  TIC CLOSED

",RC EAST,ENEMY,,A SIGACTS MANAGER,TF SPADER,CF,0,0,1,0,0,0,0,0,0,42SXD7409061970,34.88521957,70.90502167,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
FDDA82AF-DD40-4F2F-BE95-F551FA7B3F7C,2009-07-01 02:40:00,Enemy Action,Direct Fire,41RQQ32868970852009-07#0006.03,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) COMPASS  : 0 INJ/DAM,"Compass reported while conducting convoy # 4 from CSC to BSN with 60 x VEH, INS ambushed the convoy and engaged with SAF resulting in 1 x LN Wounded (CAT A) . Compass returned fire with SAF. 

UPDATE 0831D*
FF reported that 1 x truck has been destroyed and will be recoverd to CSC. Remainder of the convoy has continued on to BSN. NFTR.

UPDATE 1156D*
No further INS activity. Nothing further to report.

***Event closed at 1157D*1 Wounded, Category A None(None) Local Civilian
",RC SOUTH,ENEMY,,A SIGACTS MANAGER,Compass ,,0,0,0,0,0,0,0,0,0,41RQQ3286897085,31.58530998,65.45405579,RC (S),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
34ABF582-1517-911C-C5F9911D74688C8E,2009-07-01 03:30:00,Explosive Hazard,IED Found/Cleared,20090701033041RQQ5440099800,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (CWIED) ANP : 0 INJ/DAM,"ANP QRF reported that while conducting a NFO patrol they found a possible IED.  EOD will deploy to site.  No casualties or damage reported.  At 1017Z,  FF found 1x possible IED consisting of 2x yellow jugs with visable wires inside a culvert at GR 41RQQ 544 998.  FF cordoned area.  At 1746Z, EOD BIP Secondary device. NFTR.  Event closed at 1749Z.

Update:  See Attached Media.

ISAF # 07-0008
",RC SOUTH,ENEMY,,TFK / TF East JOC Watch,ANP,ANSF,0,0,0,0,0,0,0,0,0,41RQQ5445899714,31.60443306,65.68205261,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
3471AFB9-1517-911C-C5F00A20A9184348,2009-07-01 03:41:00,Explosive Hazard,IED Explosion,20090701034141RQQ2240094200,(EXPLOSIVE HAZARD) IED EXPLOSION RPT   ANA HHC CO : 0 INJ/DAM,"RC South reported an IED Strike.  FF reported that that ANA suffered an IED Strike.  No casualties or damage reported.  At 0401Z, 1x truck has been destroyed and will be recovered to CSC.  Remainder of convoy will CM to BSN.  No further INS activity.  NFTR.  Event closed at 0727Z.

ISAF # 07-0006
",RC SOUTH,ENEMY,,TF K / TF East JOC Watch,ANA HHC Co,ANSF,0,0,0,0,0,0,0,0,0,41RQQ2240094200,31.56137276,65.34317017,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
39BA7E63-1517-911C-C5036322A58FACD1,2009-07-01 12:30:00,Friendly Action,Cache Found/Cleared,20090701123041RQR6010001500,(FRIENDLY ACTION) CACHE FOUND/CLEARED RPT   ANP : 0 INJ/DAM,"***DELAYED REPORT***

ANP reported that while searching a house, they found a cache of IED components and explosives. The homeowner was arrested and taken to ANP HQ for questioning.  No casualties or damage reported.  NFI att.

ISAF # 07-0103
",RC SOUTH,FRIEND,,TF East JOC Watch,ANP,ANSF,0,0,0,0,0,0,0,0,0,41RQR6010001500,31.61926651,65.74193573,TF East JOC Watch,A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
0x080e00000122344f461b16d47c0a8fbc,2009-07-01 03:51:18,Non-Combat Event,Accident,20096135142SXC8790089800,(NON-COMBAT EVENT) ACCIDENT RPT   OCCP : 0 INJ/DAM,"Event Title:INFO 0351Z
Zone:null
Placename:null
Outcome:null

0804L:OCCP REPORTS 12XLN DRAWND AFTER FERRY CAPSIZED. ANSF REQUEST CF ASSISTANCE IOT RECOVER LN'S, AND FERRY.

B3/71 AT COP GARCIA NOTIFIED AND WILL PROVIDE QRF.QRF WILL SP AT 0900.


0830L GRYPHON 6 SP TO LAL POR FERRY CROSSING. 3/71 QRF SP AT 0900 TO LOL PAR XC879 898.

1045L 20 MISSING, 4X LN KIA, 1X ANP KIA, NEED MEDICAL SUPPLIES TO LOL PAR DC.
NOTIFIED 3/71 TO BRING MEDICAL SUPPLIES TO LOL PAR DC.

1237L TORKHAM IS PUSHING THEIR QRF TO FERRY SITE TO HELP SCOUT WEAPONS TEAM TRY TO LOCATE MISSING LN. COUNT NOW AT 50 MISSING LN.

1724L : NO MORE BODIES WAS FOUND, CAV SCOUTS AN QRF COUDNT FIND ANYTHING AN THEY EXFILL THE SCENE.

1725L: QRF RP BACK TO  TORKHAM BASE.

EVENT CLOSED
",RC EAST,NEUTRAL,,TF GRYPHON / A SIGACTS MANAGER,OCCP,ANSF,0,0,0,0,0,0,0,0,0,42SXC8790089800,34.23233795,71.04010773,,J3 ORSA,,,NEUTRAL,GREEN,SECRET
34C559B1-1517-911C-C53B827B43E2E036,2009-07-01 04:15:00,Explosive Hazard,IED Explosion,20090701041541RPR5652106770,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) OCC-P / ANP : 0 INJ/DAM,"ANP reported that while conducting a NFO patrol they observed an explosion on a civilian convoy.  No casualties or damage reported.  NFI att.

ISAF # 07-0009
",RC SOUTH,ENEMY,,TF East JOC Watch,OCC-P / ANP,ANSF,0,0,0,0,0,0,0,0,0,41RPR5652106770,31.68557549,64.65137482,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
34CB5713-1517-911C-C50F2487FF941A50,2009-07-01 04:26:00,Explosive Hazard,IED Found/Cleared,20090701042641RQQ2115093960,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (Components) ANA : 0 INJ/DAM,"ANA reported that while conducting a NFO patrol they found an UNK type IED and conducted a controlled detonation.  No casualties or damage reported.  Event closed.

ISAF # 07-0011
",RC SOUTH,ENEMY,,TF East JOC Watch,ANA,ANSF,0,0,0,0,0,0,0,0,0,41RQQ2115093960,31.55945015,65.32995605,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
0x080e0000012220436cb8160d769ee156,2009-07-01 05:00:00,Friendly Action,Medevac,2009615042SVC7560008650,(FRIENDLY ACTION) MEDEVAC RPT   TF WHITE EAGLE : 0 INJ/DAM,"Event Title:D1 0522Z
Zone:null
Placename:MM(E)07-01C
Outcome:null

LINE 1  42S VC75600 08650
LINE 2  45.400, FOX 06 A
LINE 3  1x D
LINE 4  A
LINE 5 1xA
LINE 6  N AREA SECURED
LINE 7  C  WHITE SMOKE
LINE 8  C- POLISH SOLDIER
LINE 9  DIRT ROAD/FLAT FIELD
REMARKS  NO DR ON SITE, PT. STABLE, BROKEN ARM",RC EAST,FRIEND,,A SIGACTS MANAGER,TF WHITE EAGLE,CF,0,0,0,0,0,0,0,0,0,42SVC7560008650,33.51713562,68.73725891,,A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
0x080e00000122326f5c37160d6685998d,2009-07-01 05:09:38,Enemy Action,Indirect Fire,2009615942SWB3174524916,(ENEMY ACTION) INDIRECT FIRE RPT  (Rocket) TF EAST PATIKA : 0 INJ/DAM,"Event Title:D3 0509Z
Zone:null
Placename:ISAF#07-0016
Outcome:Ineffective

TF EAST PAKTIKA
C/3-509TH IN (ABN)



0447z: MARGAH COP REPORTS ONE ROUND OF INEFFECTIVE IDF. NO POO ACQUIRED NO COUNTERFIRE CONDUCTED.

 ******TF 3 GERONIMO SALTR*******
S-107mm
A-IDF 
L-Malekshay COP 42SWB 31800 06300 
T-0439z 
R-None at this time du0525Ze to ineffective IDF 1000m from COP     ******TF 3 GERONIMO SALTR*******

0503z: MARGAH RECEIVES ONE MORE ROUND OF INEFFECTIVE IDF.  POO WAS RADAR ACQUIRED COUNTERFIRE WILL BE CONDUCTED.  

0505z:*****TF 3 GERONIMO FIRE MISSION*****
1.) MSN TYPE: counter fire
2.) TGT GRID: WB 30989 22302
3.) OBSERVER CALLSIGN: C93
4.) OBSERVER LOCATION: Margah
5.) OT LINE:  194 Deg
6.) GTL: 194 Deg
7.) Max ORD: 21K
8.) TGT DESC: POO
9.) FIRE UNIT and LOC: Thunder, Margah
10.) TYPE ROUND: 120mm
11.) ROUNDS TO BE FIRED: 10 HE/ 5 WP
12.) DISTRIBUTION: open
13.) ROZ: flog
*****TF 3 GERONIMO FIRE MISSION*****

0520z: ALL ROUNDS OBSERVED SAFE AND ON TARGET.

0521Z: END OF MISSION

0525Z: C/3-509TH  AT MARGAH COP INTERCEPTED ICOM TRAFFIC THAT THE COUNTERFIRE WAS TO FAR UP FROM THEM AND THEY ARE SAFE.  MARGAH COP CONTINUED TO SCAN THE AREA AND OBTAINED PID PERSONNEL AT 42SWB 30990 22680.

0530Z: *****TF 3 GERONIMO FIRE MISSION*****
1.) MSN TYPE: FFE
2.) TGT GRID: WB 3099 2268
3.) OBSERVER CALLSIGN: C93
4.) OBSERVER LOCATION: Margah
5.) OT LINE:  194 Deg
6.) GTL: 194 Deg
7.) Max ORD: 22K
8.) TGT DESC: AAF in the open
9.) FIRE UNIT and LOC: Thunder, Margah
10.) TYPE ROUND: 120mm
11.) ROUNDS TO BE FIRED: 5 HE
12.) DISTRIBUTION: open
13.) ROZ: flog
*****TF 3 GERONIMO FIRE MISSION*****

0536Z:  ALL ROUNDS OBSERVED SAFE AND ON TARGET.

0702Z: 2/C/3-509TH SP'S MARGAH COP IOT  CONDUCT BDA ON THE POO LOCATION.

1229Z:DLAP FOR MARGAH
D: 10437zJUL09
L: WB 31262 24790
A: 3690mils
P: 82mm MORTAR


1349Z: BDA PATROL COMPLETED, WITH NSTR


///CLOSED AT 1352Z\\\
",RC EAST,ENEMY,,A SIGACTS MANAGER,TF EAST PATIKA,CF,0,0,0,0,0,0,0,0,0,42SWB3174524916,32.76166153,69.33891296,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
0x080e000001222d94726a16dbe248f09c,2009-07-01 05:20:38,Enemy Action,Indirect Fire,20096152042SYE1901019680,(ENEMY ACTION) INDIRECT FIRE RPT   TF DESTROYER : 0 INJ/DAM,"Event Title:D5 0520Z
Zone:0WIA/0KIA
Placename:ISAF#07-0027
Outcome:null

TIER 3

0524 Apache Reports IDF IVO YE 2037 2080

******  SALTUR*******
S: 1-3 AAF 
A: IDF
L: E: YE 2037 2080
    F: 42S YE 20396 20601
T:0515z	
U: A/3-61
R: Developing Situation
******SALTUR**********

0515: JTAC working on getting air from fueler. 
At 0502Z, go
0532: Guns Hot Lowell

0537z: Appache sitrep: Neg contact at this time,  1 IDF round impacted, patrol is still in Kamu, currently continueing to develope situation

0602: Hawg 53 is five min out from Lowell

0610z HAWG 53 is on station and in contact with Darknight 32 at Lowell

[06:20] Apache reports Neg Contact, 1 rnd IDF, plt's still in Kamu, JTAC is talking to hawg

0644z: Apache reports possible POO's: YE 1901 1968, YE 1912 1924..... POI: YE 2066 2088

0650z: Apache plts about to rtb

0718z Apache reports plts are inroute to base flt; YE 2023 2037

0723:  Apache reports all units back at COP Lowell

0723:  Closed TIC

******TIC CLOSED********

Ammuntion Expenditure
0",RC EAST,ENEMY,,A SIGACTS MANAGER,TF DESTROYER,CF,0,0,0,0,0,0,0,0,0,42SYE1901019680,35.39645004,71.41152191,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
3A1C50E3-5556-4F52-83BF-81F1A4C73C04,2009-07-01 05:21:00,Enemy Action,Direct Fire,41RPR62490253402009-07#0010.03,"(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms,RPG) D COY LD : 4 UE KIA ","D COY LD reported while providing FP to FOB KEENAN, approx 9 x INS engaged FOB KEENAN with SAF and RPG from FP at GR 41R PR 62325 26262. FF returned fire with SAF. AIR TIC has been declared. RAVEN (MUAV) observed FAMs at GR 41R PR 63280 25659, GR 41R PR 62449 25322, GR 41R PR 62496 25342, GR 41R PR 62442 25429 (RPG has been fired from this compound) and GR 41R PR 62486 25643. No casualties or damage reported.

UPDATE 1333D* 
FF assessed that the attack was very well organized and conducted. Engagement lasted 55 min. FF stood to and retuned fire with GPMG and sniper fire. AH-64 were on station but did not engage. FF used mortar smoke fire (target GR 41RPR6288725664 in a tree line). There was no collateral damage caused.INS casualties were caused by GPMG and sniper fire. 

BDA: 4 x INS killed. 

***Event closed at 1340D*4 Killed afghan(AFG) Insurgent
",RC SOUTH,ENEMY,,A SIGACTS MANAGER,D COY LD,,0,0,0,0,0,0,0,4,0,41RPR6249025340,31.852211,64.71742249,RC (S),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
38725172-1517-911C-C59AF9918AAD626C,2009-07-01 05:23:00,Explosive Hazard,IED Found/Cleared,20090701052342SVB7421563534,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (RCIED) 1- 501 PIR : 0 INJ/DAM,"***DELAYED REPORT***
RC East reported a RCIED Find.  FF reported that while conducting a RCP they found an IED consisting of a cell phone attached to a TC-6 AT Mine.  The device was found by a road construction crew.  EOD BIP the device.  No casualties or damage reported.  NFTR.  Event closed at 0615Z.

ISAF # 07-0088
",RC EAST,ENEMY,,TF 1 Geronimo / TF East JOC Watch,1- 501 PIR,CF,0,0,0,0,0,0,0,0,0,42SVB7421563534,33.11016464,68.72363281,TF East JOC Watch,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
9A1F77D5-F74E-4967-8E2F-937EA03266A7,2009-07-01 05:38:00,Explosive Hazard,IED Suspected,41RPQ06680446402009-07#0015.02,(EXPLOSIVE HAZARD) IED SUSPECTED RPT   MRAP CO USMC : 0 INJ/DAM,"MRAP COY USMC reported while conducting a NFO, FF found 1 x poss IED (disturbed earth with water bottle). FF have cordoned off the area. EOD has been requested. No casualties or damage reported.

UPDATE 1435D*
FF marking site on BFT and pushing through at this time. EOD team was re-routed and will now be attached to the next convoy to address this issue. Nothing further to report.

***Event closed at 1441D*",RC SOUTH,ENEMY,,TF PALADIN LNO,MRAP Co USMC,CF,0,0,0,0,0,0,0,0,0,41RPQ0668044640,31.13083076,64.11896515,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
D541F937-9A6B-2630-CD054002FDEAE9AC,2009-07-01 06:00:00,Explosive Hazard,IED Explosion,20091201122842SWD1250016000,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (RCIED)  : 0 INJ/DAM,"RCIED DETONATION IVO RTE GREEN. NO TARGET, ONLY LN CIV VEHICLES WERE IVO THE EXPLOSION. ATT IT IS ASSESSED TO BE A PREMATURE DETONATION. 
",RC CAPITAL,ENEMY,,TF Kabul,,,0,0,0,0,0,0,0,0,0,42SWD1250016000,34.48551941,69.13613892,TF Kabul,TF Kabul,,,ENEMY,RED,SECRET
35484D6F-1517-911C-C531CC0EB8447942,2009-07-01 06:05:00,Explosive Hazard,IED Found/Cleared,20090701060541SQS4500036500,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (VOIED) AUS MRTF : 0 INJ/DAM,"AUS MRTF reported that while conducting a offensive patrol, they found 1x PMN mine.  EOD is on site.  No casualties or damage reported.  NFI att.

FF assessed the find to consist of an AP mine and a 15 liter container of UBE.  Event closed.

ISAF # 07-0014
",RC SOUTH,ENEMY,,TF East JOC Watch,AUS MRTF,CF,0,0,0,0,0,0,0,0,0,41SQS4500036500,32.83922577,65.61756897,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
0x080e0000012234eb88d016d865d3801c,2009-07-01 06:07:38,Enemy Action,Direct Fire,2009616742SVC8276663116,"(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms,RPG) A 2-87 IN : 0 INJ/DAM","Event Title:D2 0607Z
Zone:1 x USMIL WIA
Placename:ISAF#07-0012
Outcome:Effective

*****2-87 IN*****

S- UNK

A- RPG, SAF, AND SNIPER FIRE

L- VC 82766 63116

U- 1/A/2-87

T- 0607Z

R- RECIEVED RPG, SAF, AND SNIPER FIRE; ONE SOLDIER WAS GRAZED

UPDATE:  0622Z, THEY ARE NO LONGER IN CONTACT AND THE LAST ROUND WAS ABOUT 10 MIN AGO

UPDATE:  0642Z, BR AC3834 HAS BURN MARKS AND SCRATHCES TO RIGHT ARM NO MEDEVAC NEEDED

UPDATE:  0649Z, 1/A/2-87 HAS RECEIVED CONTACT IN ABOUT 30 MIN, NFTR

EVENT OPEN: 0607Z
EVENT CLOSED:  0649Z",RC EAST,ENEMY,,TF CATAMOUNT / A SIGACTS MANAGER,A 2-87 IN,CF,0,0,0,0,0,0,0,0,0,42SVC8276663116,34.00851822,68.81336212,,J3 ORSA,,,ENEMY,RED,SECRET
35423BA9-1517-911C-C5237FD95174A937,2009-07-01 06:24:00,Explosive Hazard,IED Explosion,20090701062441RPR2579006560,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) POW CO. 1 WG : 0 INJ/DAM,"POW CO. 1 WG reported that while conducting a NFO patrol, FF suffered an IED strike resulting in 1x damaged vehicle (Mastiff).  No casualties reported.  At 0933Z, FF started recovery of MASTIFF.  NFTR.  Event closed at 0934Z.

ISAF # 07-0013
",RC SOUTH,ENEMY,,TF East JOC Watch,POW CO. 1 WG,CF,0,0,0,0,0,0,0,0,0,41RPR2579006560,31.68746758,64.32720184,TF East JOC Watch,TF East JOC Watch,,,ENEMY,RED,SECRET
5972AFE4-18BD-43D0-B63B-FED4C2E012F9,2009-07-01 06:55:00,Enemy Action,Direct Fire,41RPQ25100733502009-07#0018.01,"(ENEMY ACTION) DIRECT FIRE RPT  (RPG,Small Arms) RCT 3 (REGIMENTAL COMBAT TEAM) 1/5 USMC : 0 INJ/DAM","RCT 3 (Regimental Combat Team) 1/5 USMC reported while conducting a NFO, 10 x INS engaged with SAF and RPG. FF responded with SAF, contact ceased. 

UPDATE 1411D* 
Contact ceased. No further INS activity observed. NFTR.  No casualties or damage reported.

***Event Closed at 1413D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,RCT 3 (Regimental Combat Team) 1/5 USMC,,0,0,0,0,0,0,0,0,0,41RPQ2510073350,31.38798523,64.3157196,RC (S),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
3578347E-1517-911C-C5BC32769F1B6736,2009-07-01 07:25:00,Explosive Hazard,IED Found/Cleared,20090701072541SPR5128475900,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (Components) 206 PNR : 0 INJ/DAM,"206 PNR reported that while conducting a NFO patrol, they found a possible IED approx. 30 cm  in length and wrapped in plastic. FF cordoned the area.  No casualties or damage reported.  NFI att.

FF found a secondary device (30 cm plate wrapped in plastic or rubber, dual tone on Vallon) EOD on site will deal with the device.

ISAF # 07-0019
",RC SOUTH,ENEMY,,TF East JOC Watch,206 PNR,CF,0,0,0,0,0,0,0,0,0,41SPR5128475900,32.30971146,64.60697937,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
36019513-1517-911C-C5B9E5557783B767,2009-07-01 07:30:00,Explosive Hazard,Unexploded Ordnance,20090701073041SQS7029013690,(EXPLOSIVE HAZARD) UNEXPLODED ORDNANCE RPT   B CO. 11 BG : 0 INJ/DAM,"B CO. 11 BG reported that while conducting a NFO patrol, FF found 1x UXO (107mm rocket).  EOD recovered UXO and transported to FOB Ripley.  No casualties or damage reported.  Event closed.

ISAF # 07-0030
",RC SOUTH,ENEMY,,TF East JOC Watch,B CO. 11 BG,CF,0,0,0,0,0,0,0,0,0,41SQS7029013690,32.62778473,65.88085938,TF East JOC Watch,TF East JOC Watch,,,ENEMY,RED,SECRET
753FB6CC-8366-439E-9E42-7F7E84C0E475,2009-07-01 07:35:00,Enemy Action,Direct Fire,41RPR54600249002009-07#0024.03,(ENEMY ACTION) DIRECT FIRE RPT   ANA WITH 2 MERCIAN OMLT  : 2 HNSF WIA ,"ANA WITH 2 MERCIAN OMLT reported that while on NFO patrol. INS engaged with SAF (MG) from E and W direction of the CP. ANP are responding with SAF, QRF is en route. As a result of the engagement, ANSF suffered 2 x WIA (1 x CAT A, 1 x CAT C).

UPDATE 1358D*
INS action has ceased, FF holding CP. 2 x WIA (1 x CAT A, 1 x CAT C) transferred to MEDCENTER PCE by ANP.

UPDATE 1849D* 
Once at PRICE 1 x ANP (CAT B) was MEDEVACED to BSN (UK) R3 IAW MM(S) 07-01K. 

BDA: 2 x ANSF WIA (1 x CAT A, 1 x CAT C). 

***Event closed at 1849D*.1 Wounded in Action, Category A afghan(AFG) National Military/Security Force
1 Wounded in Action, Category C afghan(AFG) National Military/Security Force
",RC SOUTH,ENEMY,,A SIGACTS MANAGER,ANA WITH 2 MERCIAN OMLT ,ANSF,0,0,2,0,0,0,0,0,0,41RPR5460024900,31.84934235,64.63398743,RC (S),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
70A8B350-A829-4164-B89E-6D9C3437370E,2009-07-01 07:54:00,Enemy Action,Direct Fire,41RPR40000171002009-07#0021.03,"(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms,HMG) GHR  : 2 UE KIA ","GHR reported while conducting a NFO, FF were engaged with 3-4 possible burst of PKM (possible shoot and scoot) from an UNK number of INS SW of FF position. FF returned fire with 3 x burst of 7.62mm. 

UPDATE 1306D* 
FF observed INS around GR 41R PR 3997 1655 and GR 41R PR 4019 1625. FF fired 8 x rounds with 120mm, resulting in 2 x INS killed (unconfirmed). (Engagement is under ROE. Higher HQ have been informed. Troops are in imminent danger). 

UPDATE 1403D* 
No further INS activity observed. Nothing further to report. BDA: 2 x INS killed (unconfirmed). No FF casualties or damage reported.

***Event Closed at 1407D*

***Event reopened at 021540D*

UPDATE  
SITREP received 021257D*. Initial reports of Leopard tank engaging ISO of this event incorrect. The Leopard tank engagement was related to event 07-029. Contact ceased without incident. 

***Event closed at 021545D*2 Killed None(None) Insurgent
",RC SOUTH,ENEMY,,A SIGACTS MANAGER,GHR ,CF,0,0,0,0,0,0,0,2,0,41RPR4000017100,31.78088188,64.47859955,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
